Target Name	IC50 (nM)	Target Source Organism According to Curator or DataSource	Ligand SMILES
Cathepsin B	 10000	Homo sapiens	COC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)N(C)C(=O)[C@H](C)NC(=O)[C@@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](OC(=O)[C@@H](OC(=O)[C@H](C(C)C)N(C)C)C(C)C)C(C)C)[C@@H](C)O
Cathepsin B	>10000	Homo sapiens	O=C(NCC#N)C(Cc1cccc(c1)-c1ccncc1)NC(=O)c1ccccc1
Cathepsin B	>10000	Homo sapiens	O=C(NCC#N)C(Cc1cccc(c1)-c1cncnc1)NC(=O)c1ccccc1
Cathepsin B	>10000	Homo sapiens	Cn1cc(cn1)-c1cccc(CC(NC(=O)c2cc(nn2C)C(C)(C)C)C(=O)NCC#N)c1
Cathepsin B	>10000	Homo sapiens	O=C(NCC#N)C(Cc1cccc(c1)-c1ccnnc1)NC(=O)c1ccccc1
Cathepsin B	>10000	Homo sapiens	O=C(NCC#N)C(Cc1cccc(c1)-c1nnco1)NC(=O)c1ccccc1
Cathepsin B	>10000	Homo sapiens	Cn1nc(cc1C(=O)NC(Cc1cccc(c1)-c1nncs1)C(=O)NCC#N)C(C)(C)C
Cathepsin B	>10000	Homo sapiens	Cc1nnc(o1)-c1cccc(CC(NC(=O)c2cc(nn2C)C(C)(C)C)C(=O)NCC#N)c1
Cathepsin B	>10000	Homo sapiens	Cn1nc(cc1C(=O)NC(Cc1cccc(c1)-c1nnc(CO)o1)C(=O)NCC#N)C(C)(C)C
Cathepsin B	>10000	Homo sapiens	O=C(NCC#N)C(Cc1cccc(c1)-c1nncs1)NC(=O)c1ccccc1
Cathepsin B	>10000	Homo sapiens	Cn1nc(cc1C(=O)NC(Cc1cccc(c1)-c1nnco1)C(=O)NCC#N)C(C)(C)C
Cathepsin B	>10000	Homo sapiens	COCc1nnc(o1)-c1cccc(CC(NC(=O)c2cc(nn2C)C(C)(C)C)C(=O)NCC#N)c1
Cathepsin B	>10000	Homo sapiens	Cc1nnc(s1)-c1cccc(CC(NC(=O)c2cc(nn2C)C(C)(C)C)C(=O)NCC#N)c1
Cathepsin B	>10000	Homo sapiens	COc1ccc2c(c1)C(CCS2(=O)=O)=NNC(N)=S
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1ccc(Br)cc1)c1cccc(Br)c1
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1ccc(cc1)C(F)(F)F)c1cccc(Br)c1
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1cccc(Br)c1)c1cccc(F)c1F
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1cccc(Br)c1)c1c(F)cccc1F
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1cccc(Br)c1)c1cc(F)cc(F)c1
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1cccc(Br)c1)c1cc(Cl)cc(Cl)c1
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1cccc(Br)c1)c1cccc(Br)c1F
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1cccc(Br)c1)c1ccc(F)c(Br)c1
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1cccc(Br)c1)c1cc(F)c(F)c(F)c1
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1cccc(Br)c1)c1cc(F)c(F)c(F)c1F
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1ccccc1)c1ccccc1F
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1ccc(Br)cc1)c1ccccc1F
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1ccc(Br)cc1)c1ccccc1Br
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1ccc(F)cc1)c1ccc(Br)cc1
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1ccc(Cl)cc1)c1ccc(Br)cc1
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1ccc(Br)cc1)c1ccc(Br)cc1
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1ccc(Br)cc1)c1ccc(cc1)C(F)(F)F
Cathepsin B	>10000	Homo sapiens	Cc1ccc(cc1)C(=NNC(N)=S)c1ccc(Br)cc1
Cathepsin B	>10000	Homo sapiens	Brc1cccc(c1)C(=NNC(=S)Nc1ccccc1)c1cccc(Br)c1
Cathepsin B	>10000	Homo sapiens	Brc1cccc(c1)C(=NNC(=S)NCc1ccccc1)c1cccc(Br)c1
Cathepsin B	>10000	Homo sapiens	CCNC(=S)NN=C(c1cccc(Br)c1)c1cccc(Br)c1
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1ccc(F)cc1)c1ccccc1F
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1cccc(F)c1)c1cccc(F)c1
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1ccc(F)cc1)c1ccc(F)cc1
Cathepsin B	>10000	Homo sapiens	N#Cc1nc(CCCN2CCCCC2)cc(n1)C1CCCCCC1
Cathepsin B	>10000	Homo sapiens	FC(F)(F)c1cccc(c1)-n1nc(C#N)c(=O)n(CCCN2CCCCC2)c1=O
Cathepsin B	>10000	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1ccc(OC(F)(F)F)c(c1)C(F)(F)F
Cathepsin B	>10000	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1ccc(OC(C)C)c(c1)C(F)(F)F
Cathepsin B	>10000	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1cccc(c1)C(F)(F)F
Cathepsin B	>10000	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1ccccc1
Cathepsin B	>10000	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1ccccc1C(F)(F)F
Cathepsin B	>10000	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1ccc(cc1)C(F)(F)F
Cathepsin B	>10000	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1cccc(Cl)c1
Cathepsin B	>10000	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1cccc(Br)c1
Cathepsin B	>10000	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1cccc(c1)C(C)=O
Cathepsin B	>10000	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1cccc(c1)S(C)(=O)=O
Cathepsin B	>10000	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1cccc(C)c1
Cathepsin B	>10000	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1cccc(CC)c1
Cathepsin B	>10000	Homo sapiens	CCCc1cccc(c1)-c1cc(CCC)nc(n1)C#N
Cathepsin B	>10000	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1cccc(c1)C(C)C
Cathepsin B	>10000	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1cccc(CC(C)C)c1
Cathepsin B	>10000	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1cccc(c1)C(C)(C)C
Cathepsin B	>10000	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1cccc(OC(F)(F)F)c1
Cathepsin B	>10000	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1cccc(c1)C1CC1
Cathepsin B	>10000	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1cccc(c1)C1CCC1
Cathepsin B	>10000	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1cccc(c1)C1CCCC1
Cathepsin B	>10000	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1cc(cc(c1)C(F)(F)F)C(F)(F)F
Cathepsin B	>10000	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1cc(ccc1Cl)C(F)(F)F
Cathepsin B	>10000	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1ccc(F)c(c1)C(F)(F)F
Cathepsin B	>10000	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1ccc(Cl)c(c1)C(F)(F)F
Cathepsin B	>10000	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1ccc(C)c(c1)C(F)(F)F
Cathepsin B	>10000	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1ccc(OC)c(c1)C(F)(F)F
Cathepsin B	>10000	Homo sapiens	CCCc1cc(nc(n1)C#N)-c1ccc(OCC)c(c1)C(F)(F)F
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1ccccc1)c1cccc(O)c1
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1cccc(O)c1)c1cccc(Br)c1
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1cccc(Br)c1)c1cccc(OCc2ccccc2)c1
Cathepsin B	>10000	Homo sapiens	CC(C)(C)[Si](C)(C)Oc1cccc(c1)C(=NNC(N)=S)c1cccc(Br)c1
Cathepsin B	>10000	Homo sapiens	CC(C)(C)[Si](C)(C)Oc1ccc(cc1Br)C(=NNC(N)=S)c1cccc(Br)c1
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1cccc(Br)c1)c1cc(O)cc(Br)c1
Cathepsin B	>10000	Homo sapiens	CC(C)(C)[Si](C)(C)Oc1cc(Br)cc(c1)C(=NNC(N)=S)c1cccc(Br)c1
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1cccc(Br)c1)c1cccc(Br)c1O
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1cccs1)c1ccccc1
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1sccc1Br)c1cccc(Br)c1
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1cc(Br)cs1)c1cccc(Br)c1
Cathepsin B	 10000	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cn1cc(cn1)-c1ccc(cc1)C(F)(F)F)C(C)(C)C)C(=O)C(=O)Nc1ccn[nH]1
Cathepsin B	>10000	Homo sapiens	CC(C)CC(NC(c1ccc(cc1)-c1ccc(cc1)N1CCNCC1)C(F)(F)F)C(=O)NCC#N
Cathepsin B	>10000	Homo sapiens	FC(F)(F)C(NC1(CCCCC1)C(=O)NCC#N)c1ccc(cc1)-c1ccc(cc1)N1CCNCC1
Cathepsin B	>10000	Homo sapiens	CC[C@H](N)C(=O)N[C@@H](Cc1ccc(cc1)-c1ccccc1)C#N
Cathepsin B	>10000	Homo sapiens	NC(=S)N\N=C(/c1ccccc1)c1cccc(c1)C(=O)c1ccccc1
Cathepsin B	>10000	Homo sapiens	NC(=S)N\N=C(/c1ccccc1)c1cc(cc(c1)C(=O)c1ccccc1)C(=O)c1ccccc1
Cathepsin B	>10000	Homo sapiens	NC(=S)N\N=C(/c1ccccc1)c1cccc(c1)C(O)c1ccccc1
Cathepsin B	>10000	Homo sapiens	NC(=S)N\N=C(/c1ccc(F)cc1)c1cccc(c1)C(=O)c1ccc(F)cc1
Cathepsin B	>10000	Homo sapiens	NC(=S)N\N=C(/c1ccc(Br)cc1)c1cccc(c1)C(=O)c1ccc(Br)cc1
Cathepsin B	>10000	Homo sapiens	NC(=S)N\N=C(/c1ccc(Br)cc1)c1cccc(c1)C(=N\NC(N)=S)\c1ccc(Br)cc1
Cathepsin B	>10000	Homo sapiens	COc1ccc(cc1)C(=O)c1cccc(c1)C(=N\NC(N)=S)\c1ccc(OC)cc1
Cathepsin B	>10000	Homo sapiens	NC(=S)N\N=C(/c1ccc(O)cc1)c1cccc(c1)C(=O)c1ccc(O)cc1
Cathepsin B	>10000	Homo sapiens	CC(C)Oc1ccc(cc1)C(=O)c1cccc(c1)C(=N\NC(N)=S)\c1ccc(OC(C)C)cc1
Cathepsin B	>10000	Homo sapiens	Cc1cccc(c1)C(=O)c1cccc(c1)C(=N\NC(N)=S)\c1cccc(C)c1
Cathepsin B	>10000	Homo sapiens	NC(=S)N\N=C(/c1cccc(Br)c1)c1cc(O)cc(c1)C(=O)c1cccc(Br)c1
Cathepsin B	>10000	Homo sapiens	NC(=S)N\N=C(/c1cccc(O)c1)c1cc(Br)cc(c1)C(=O)c1cccc(O)c1
Cathepsin B	>10000	Homo sapiens	NC(=S)N\N=C(/c1cc(Br)cc(c1)C(=O)c1ccccc1F)c1ccccc1F
Cathepsin B	>10000	Homo sapiens	NC(=S)N\N=C(/c1cccc(Br)c1)c1cc(Br)cc(c1)C(=O)c1cccc(Br)c1
Cathepsin B	>10000	Homo sapiens	CC(C)CNc1nc(nc(N2CCOCC2)c1N)C#N
Cathepsin B	>10000	Homo sapiens	CC(C)(C)CNc1nc(nc(N2CCOCC2)c1N)C#N
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1cccc(Br)c1)c1ccccc1F
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1cccc(Br)c1)c1ccccc1Cl
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1cccc(Br)c1)c1ccccc1Br
Cathepsin B	>10000	Homo sapiens	Cc1ccccc1C(=NNC(N)=S)c1cccc(Br)c1
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1cccc(F)c1)c1cccc(Br)c1
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1cccc(Cl)c1)c1cccc(Br)c1
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1cccc(Br)c1)c1cccc(c1)C(F)(F)F
Cathepsin B	>10000	Homo sapiens	Cc1cccc(c1)C(=NNC(N)=S)c1cccc(Br)c1
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1ccc(F)cc1)c1cccc(Br)c1
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1ccc(Cl)cc1)c1cccc(Br)c1
Cathepsin B	>10000	Homo sapiens	CN(N=C(c1ccccc1)c1cccc(c1)C(=O)c1ccccc1)C(N)=S
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1ccccc1)c1cccc(c1)C(O)c1ccccc1
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1cc(Br)cc(c1)C(=O)c1ccccc1F)c1ccccc1F
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1ccc(F)cc1)c1cccc(c1)C(=O)c1ccc(F)cc1
Cathepsin B	>10000	Homo sapiens	COc1ccc(cc1)C(=O)c1cccc(c1)C(=NNC(N)=S)c1ccc(O)cc1
Cathepsin B	>10000	Homo sapiens	COc1ccc(cc1)C(=NNC(N)=S)c1cccc(c1)C(=O)c1ccc(O)cc1
Cathepsin B	>10000	Homo sapiens	COc1ccc(cc1)C(=NNC(N)=S)c1cccc(c1)C(=NNC(N)=S)c1ccc(O)cc1
Cathepsin B	>10000	Homo sapiens	COc1ccc(cc1)C(=NNC(N)=S)c1cccc(c1)C(=O)c1ccc(O)cc1
Cathepsin B	>10000	Homo sapiens	COc1ccc(cc1)C(=O)c1cccc(c1)C(=NNC(N)=S)c1ccc(O)cc1
Cathepsin B	>10000	Homo sapiens	COc1ccc(cc1)C(=NNC(N)=S)c1cccc(c1)C(=NNC(N)=S)c1ccc(O)cc1
Cathepsin B	>10000	Homo sapiens	CC(C)Oc1ccc(cc1)C(=O)c1cccc(c1)C(=NNC(N)=S)c1ccc(OC(C)C)cc1
Cathepsin B	>10000	Homo sapiens	NC(=S)NN=C(c1ccc(Br)cc1)c1cccc(c1)C(=NNC(N)=S)c1ccc(Br)cc1
Cathepsin B	>10000	Homo sapiens	COc1ccc(cc1)C(=NNC(N)=S)c1cccc(c1)C(=NNC(N)=S)c1ccc(OC)cc1
Cathepsin B	<10000	Homo sapiens	O=C(N[C@@H](Cc1ccc(cc1)-c1ccc(cc1)C#N)C#N)[C@@H]1CCCCN1
Cathepsin B	<10000	Homo sapiens	CSc1cc(ccc1C#N)-c1ccc(C[C@H](NC(=O)[C@@H]2CCCCN2)C#N)cc1
Cathepsin B	<10000	Homo sapiens	CN1Cc2cc(ccc2C1=O)-c1ccc(C[C@H](NC(=O)[C@@H]2CCCCN2)C#N)cc1
Cathepsin B	<10000	Homo sapiens	O[C@H]1CCN[C@@H](C1)C(=O)N[C@@H](Cc1ccc(cc1)-c1ccc(cc1)C#N)C#N
Cathepsin B	<10000	Homo sapiens	CN1Cc2cc(ccc2C1=O)-c1ccc(C[C@H](NC(=O)[C@@H]2C[C@@H](O)CCN2)C#N)cc1
Cathepsin B	<10000	Homo sapiens	NC1(CCOCC1)C(=O)N[C@@H](Cc1ccc(cc1)-c1ccc(cc1)C#N)C#N
Cathepsin B	>10000	Homo sapiens	Cc1ccc(cc1)S(=O)(=O)N1C[C@@H](C[C@H]1C(=O)N[C@@H](Cc1ccccc1)C=O)N=[N+]=[N-]
Cathepsin B	>10000	Homo sapiens	O=C1C(=O)c2cccnc2-c2ccccc12
Cathepsin B	>10000	Homo sapiens	COC(=O)CCC(=O)Nc1ccc-2c(c1)C(=O)C(=O)c1cc(NC(=O)CCC(=O)OC)ccc-21
Cathepsin B	>10000	Homo sapiens	COC(=O)CCCCCCC(=O)Nc1ccc2-c3ccccc3C(=O)C(=O)c2c1
Cathepsin B	>10000	Homo sapiens	Fc1ccccc1C(=O)Nc1ccc-2c(c1)C(=O)C(=O)c1ccccc-21
Cathepsin B	>10000	Homo sapiens	OC(=O)CNC(=O)c1ccc-2c(c1)C(=O)C(=O)c1ccccc-21
Cathepsin B	>10000	Homo sapiens	Nc1ccc-2c(c1)C(=O)C(=O)c1ccccc-21
Cathepsin B	>10000	Homo sapiens	CC(C)(C)C(=O)Nc1ccc-2c(c1)C(=O)C(=O)c1ccccc-21
Cathepsin B	>10000	Homo sapiens	COC(=O)CCC(=O)Nc1cccc2-c3ccccc3C(=O)C(=O)c12
Cathepsin B	 10000	Homo sapiens	C[C@@]12CCCO[C@H]1[C@]1(COC(N)=N1)c1cc(ccc1O2)-c1cccnc1F
Cathepsin B	 10000	Bos taurus	CCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(O)=O
Cathepsin B	 10000	Homo sapiens	O=S(=O)(N[C@@H]1CCN(C1)C#N)c1ccccc1
Cathepsin B	>10000	Homo sapiens	Fc1ccc(cc1)[C@H](N[C@@H](CS(=O)(=O)Cc1c(Cl)cccc1Cl)C(=O)NC1(CC1)C#N)C(F)(F)F
Cathepsin B	>10000	Homo sapiens	CC(C)(c1ccc(F)cc1)S(=O)(=O)C[C@H](N[C@@H](c1ccc(F)cc1)C(F)(F)F)C(=O)NC1(CC1)C#N
Cathepsin B	>10000	Homo sapiens	CC(C)C[C@H](NCC(F)(F)F)C(=O)NCC#N
Cathepsin B	>10000	Homo sapiens	CCCC[C@H](N[C@@H](CC(C)C)C(=O)NCC#N)C(F)(F)F
Cathepsin B	>10000	Homo sapiens	CC(C)C[C@H](N[C@@H](c1ccccc1)C(F)(F)F)C(=O)NCC#N
Cathepsin B	>10000	Homo sapiens	CC(C)C[C@H](N[C@@H](c1ccc(cc1)-c1cc(F)cc(F)c1)C(F)(F)F)C(=O)NCC#N
Cathepsin B	>10000	Homo sapiens	CC(C)C[C@H](N[C@@H](c1ccc(Oc2ccccc2)cc1)C(F)(F)F)C(=O)NCC#N
Cathepsin B	>10000	Homo sapiens	CC(C)C[C@H](N[C@@H](c1ccc(cc1)C(=O)c1ccccc1)C(F)(F)F)C(=O)NCC#N
Cathepsin B	>10000	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(c1)-c1ccccc1
Cathepsin B	>10000	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1ccc(cc1)-c1ccccc1
Cathepsin B	>10000	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cncc(c1)-c1ccccc1
Cathepsin B	>10000	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1csc(n1)-c1ccccc1
Cathepsin B	>10000	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(c1)-c1ccc(cc1)C(N)=O
Cathepsin B	>10000	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(c1)-c1ccc(cc1)S(C)(=O)=O
Cathepsin B	>10000	Homo sapiens	CC(C)C[C@@H](C(=O)NCC#N)c1cccc(c1)-c1ccc(cc1)-c1nnn[nH]1
Cathepsin B	>10000	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(c1)-c1cccc(c1)N1CCOCC1
Cathepsin B	>10000	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(c1)-c1ccccc1N1CCOCC1
Cathepsin B	>10000	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(c1)-c1cncnc1
Cathepsin B	>10000	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(c1)-c1ccccn1
Cathepsin B	>10000	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(c1)-c1cccnc1
Cathepsin B	>10000	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(c1)-c1ccncc1
Cathepsin B	>10000	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(c1)-c1ccc2cc[nH]c2c1
Cathepsin B	>10000	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(c1)-c1ccc2[nH]ccc2c1
Cathepsin B	>10000	Homo sapiens	CC(C)CC(C(=O)NCC#N)c1cccc(c1)-c1cccc(c1)N1CCNCC1
Cathepsin B	>10000	Homo sapiens	CC(C)C[C@@H](C(=O)NCC#N)c1cccc(c1)-c1ccc(cc1)N1CCN(CC1)C(=O)OC(C)(C)C
Cathepsin B	>10000	Homo sapiens	CC(C)C[C@@H](C(=O)NCC#N)c1cccc(c1)-c1ccc(cc1)N1CCN(CC(C)(C)N)CC1
Cathepsin B	>10000	Homo sapiens	CN1CCN(CC1)c1ccc(cc1)-c1cccc(CC(=O)NCC#N)c1
Cathepsin B	>10000	Homo sapiens	CN1CCN(CC1)c1ccc(cc1)-c1cccc(c1)C(Cc1ccccc1)C(=O)NCC#N
Cathepsin B	>10000	Homo sapiens	CCCC(C(=O)NCC#N)c1cccc(c1)-c1ccc(cc1)N1CCN(C)CC1
Cathepsin B	>10000	Homo sapiens	Clc1cccc(C[C@H](NC(=O)C2CCCCC2)C(=O)NCC#N)c1
Cathepsin B	>10000	Homo sapiens	Clc1cccc(C[C@H](NC(=O)C2=CCCCC2)C(=O)NCC#N)c1
Cathepsin B	>10000	Homo sapiens	Clc1cccc(C[C@H](NC(=O)C2CCCCCC2)C(=O)NCC#N)c1
Cathepsin B	>10000	Homo sapiens	Cc1ccccc1C(=O)N[C@@H](Cc1cccc(Cl)c1)C(=O)NCC#N
Cathepsin B	>10000	Homo sapiens	Cc1cccc(C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N)c1C
Cathepsin B	 10000	Homo sapiens	Clc1cccc(C[C@H](NC(=O)c2cccc3ccccc23)C(=O)NCC#N)c1
Cathepsin B	>10000	Homo sapiens	Clc1cccc(C[C@H](NC(=O)c2cccc3CCCCc23)C(=O)NCC#N)c1
Cathepsin B	>10000	Homo sapiens	Clc1cccc(C[C@H](NC(=O)c2ccnc3ccccc23)C(=O)NCC#N)c1
Cathepsin B	>10000	Homo sapiens	Cc1ccc2cc(C)cc(C(=O)N[C@@H](Cc3cccc(Cl)c3)C(=O)NCC#N)c2c1
Cathepsin B	>10000	Homo sapiens	Cc1nn(C)cc1C(=O)N[C@@H](Cc1cccc(Cl)c1)C(=O)NCC#N
Cathepsin B	>10000	Homo sapiens	Cc1cc(C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N)n(C)n1
Cathepsin B	>10000	Homo sapiens	Cc1nc(C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N)c(C)o1
Cathepsin B	 10000	Homo sapiens	Cc1nc(C)c(s1)C(=O)N[C@@H](Cc1cccc(Cl)c1)C(=O)NCC#N
Cathepsin B	 10500	Rattus norvegicus	O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H]1[C@@H](NC1=O)Sc1ccccc1)OCc1ccccc1
Cathepsin B	 10900	Rattus norvegicus	O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H]1[C@@H](NC1=O)Oc1ccccc1)OCc1ccccc1
Cathepsin B	 11000	Homo sapiens	[O-][N+](=O)c1cccc(Nc2nc(nc(n2)N2CCOCC2)C#N)c1
Cathepsin B	 11000	Homo sapiens	CC(C)C[C@H](NC(=O)[C@H](CCc1ccccc1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1
Cathepsin B	 11012.2	Homo sapiens	COc1ccccc1\N=C\c1nc(oc1OC(C)=O)-c1ccccc1
Cathepsin B	 11050	Homo sapiens	COc1cc(\C=C\C=C\C(=O)c2ccc(O)cc2)ccc1O
Cathepsin B	 11069.5	Homo sapiens	CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(=O)OC(C)(C)C)S(=O)(=O)c1ccc(C)cc1C)C(=O)C(=O)NC1CC1
Cathepsin B	 11400	Rattus norvegicus	CC(C)(C)O[C@@H]1NC(=O)[C@H]1NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1
Cathepsin B	 11457.8	Homo sapiens	COc1ccc(cc1)C(=O)c1n[o+]n([O-])c1C(=O)c1ccc(OC)cc1
Cathepsin B	 11457.8	Homo sapiens	COc1ccc(cc1)C(=O)c1n[o+]n([O-])c1C(=O)c1ccc(OC)cc1
Cathepsin B	 1.147e+4	Homo sapiens	Oc1ccc(\C=C\C(=O)c2cccs2)c(O)c1
Cathepsin B	 12000	Homo sapiens	CCCC[C@H](NC(=O)O[C@H](Cc1nnc(o1)-c1ccccc1)C(C)(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin B	>12000	Homo sapiens	CCCC[C@H](NC(=O)OC1(Cc2ccccc2)CCCC1)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin B	 12000	Homo sapiens	CCCC[C@H](NC(=O)OC1(Cc2ccccc2)CCCCC1)C=O
Cathepsin B	 12000	Bos taurus	CC(C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(C)=O)C(=O)N[C@@H](CCCN=C(N)N)C=O
Cathepsin B	 12000	Homo sapiens	CCCC[C@H](NC(=O)OC1C2(C)CCC(C2)C1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1
Cathepsin B	 12200	Homo sapiens	O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H]1[C@@H]2OCCN2C1=O)OCc1ccccc1
Cathepsin B	 12265.1	Homo sapiens	COc1ccc(cc1)S(=O)(=O)n1nc(OC(=O)c2ccc(C)cc2)cc1N
Cathepsin B	 12265.1	Homo sapiens	COc1ccc(cc1)S(=O)(=O)n1nc(OC(=O)c2ccc(C)cc2)cc1N
Cathepsin B	 12589.25	Homo sapiens	COc1ccc(OC)c(c1)S(=O)(=O)N[C@@H]1CCN(C1)C#N
Cathepsin B	 12690	Homo sapiens	CC(=O)c1c(Nc2ccc(Cl)cc2Cl)nc2c(cc(Cl)cc2c1O)[N+]([O-])=O
Cathepsin B	 12947.1	Homo sapiens	Nc1nc2N=C3CCCCC3C3(CCCCC3)n2n1
Cathepsin B	 12947.1	Homo sapiens	Nc1nc2N=C3CCCCC3C3(CCCCC3)n2n1
Cathepsin B	 12950	Homo sapiens	Oc1ccc(C(=O)\C=C\c2ccc(O)c3ccccc23)c(O)c1
Cathepsin B	 13000	Homo sapiens	CN1C(N)=N[C@@]2([C@@H]3OCCC[C@H]3Oc3ccc(cc23)-c2cccnc2F)C1=O
